id,tenant_id,request_id,ocr_result_id,input_type,user_document_date,user_payment_amount,user_currency_code,user_client_name,input_summary,expense_account_item_id,registered_at,deleted_at
01JP1SR1ZSSG8YG8WEK6B3J715,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE37WBN22EMZ2EXT57,,transportation,2025/3/4,725,JPY,,[片道]押上~成増,01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/17 5:57,
01JP1SR20J0B30ZYR98RS6C165,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2028T75WTD6M9M6ACJT,01JP1SR20HRSHX2692E99NGD4Y,upload,2023/1/17,2900,JPY,沖縄台所 くわっち一�?,,01JN39TXFENZ3F5Y7FECDYYA8F,2025/1/13 6:44,
01JP1SR20J0J5VZKY0K1FH59F5,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202ABP986XCTJ741Q8A,01JP1SR20H33Y1740VJNGH9GAQ,upload,2025/2/16,384,JPY,Bio c'Bon,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/19 3:04,
01JP1SR20JWBHKBAQTDTK73HFD,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201ZJ2KBKGYK3WNP0CX,01JP1SR20JYD4SNE2193MQY21Z,upload,2025/2/24,4843,JPY,SHINJUKU Takashimaya,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/11 3:19,
01JP1SR20JC7HTYQGD9MQ10MYX,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201R7EQJR8R25BB846C,01JP1SR20JGHCBX6ZT0VRWANQF,upload,2024/12/11,16340,JPY,ジンホア,,01JN3B0KS0PC94QGC1XCYZ90HR,2025/1/2 3:45,
01JP1SR20JR4JJAY9DYY2TECHM,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202FKR3D9K14F4VTHAQ,01JP1SR20JX8TTQCWQQRY13EF7,upload,2025/1/12,13658,JPY,能登の夜�?,01JN3B0KS0PC94QGC1XCYZ90HR,2025/2/1 3:47,,
01JP1SR20JFR8TG57W7C7DD2GX,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2025296BF9SDGQQBN1Z,01JP1SR20J26NJ4HJCXAWTF33F,upload,2025/1/12,5052,JPY,中部食祭,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/10 3:48,
01JP1SR20JV8AJ045K3D0GS7RX,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202GJNN57Y3A9X52W1V,01JP1SR20JCXXC1RMF6VVQAVD0,upload,2025/2/13,11713,JPY,豚肉洋食倶楽�?イロ�?ほぼ新宿のれん街,,01JN3B0KS0PC94QGC1XCYZ90HR,2025/1/13 3:50,
01JP1SR20JTX5M84KKYMD35YG7,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202BK9GVVQA7EGVCAWH,01JP1SR20JSADTDFJPPRA2MW70,upload,2025/2/4,28000,JPY,"築地いなせや
",,01JN3B0KS0PC94QGC1XCYZ90HR,2025/1/10 3:52,
01JP1SR20JYH7YVNMFRCKZ22EW,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2027PYJFQYVTGPBXE97,01JP1SR20J82NDFSSTSER2HWC6,upload,2024/11/17,642,JPY,日の丸サンズ株式会社,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/27 5:03,
01JP1SR20JH1VW14XBT2KGCA5P,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202BMPXSFSKM4B1ES12,01JP1SR20HGK211V1Q1YJ9BSTW,upload,2024/12/6,1296,JPY,株式会社JR東日本クロスステーション,,01JN3B4RRYWP5BAGY59ZZDDRDZ,2025/1/2 5:08,
01JP1SR20JE85903WG622J1G2K,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2014HQRD55TDGQCF33W,01JP1SR20JTBJGPZP6J2HXSNT6,upload,2025/1/16,25575,JPY,水刺�?恵比寿本�?,01JN3B0KS0PC94QGC1XCYZ90HR,2025/1/16 5:12,,
01JP1SR20JX9HY7MAKDJ3DGSBQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202GX0VR9DYQRHRA9SK,01JP1SR20J93NG4Y0YPYVTS6SP,upload,2024/11/23,5440,JPY,フォーミ�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/9 5:28,,
01JP1SR20JNDXT4G3TW7K8RASC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202VPH10ETTTKGJ4H63,01JP1SR20HWSBKF7CB06CGSD07,upload,2025/1/11,1810,JPY,株式会社SNOWBALL,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/23 5:30,
01JP1SR20JHEVFP7Y2QG4JM5X5,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202HSJYMJQ4ANB049BT,01JP1SR20HBNAAW7XBTE70BBDQ,upload,2025/1/9,3400,JPY,株式会社グラッシーズ,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/7 5:32,
01JP1SR20J5H8BW74TG4M67PJH,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2023XG5KHH1JS4N70HP,01JP1SR20HD7TNR8TAAF2W9SF4,upload,2025/1/13,3680,JPY,コメダ珈琲�?赤坂一ツ木通り�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/13 5:35,,
01JP1SR20JRQA14HD2DRPW7RZQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202EY84C4ZJ6G6VRWJ1,01JP1SR20JD0J9RP9Z2Y849GD1,upload,2024/4/1,2166,JPY,アマゾンジャパン合同会社,,01JN3B4RRYWP5BAGY59ZZDDRDZ,2025/1/6 5:38,
01JP1SR20J7TXH7NGZNRXQ2BQW,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201E1BF8Q9440AEH5V8,01JP1SR20H2E2X9SNP6ZXRXABP,upload,2024/12/28,1340,JPY,鳥安,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/11 5:53,
01JP1SR20JFVBG0666T8XCBD6F,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202Y6YCTC346S02H5EQ,,transportation,2025/3/3,409,JPY,,[片道]梅島~東陽�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/11 6:01,,
01JP1SR20JQVN0FSGP2ESQH6TT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202FNZFCMFD2QECPB1C,,transportation,2025/3/3,261,JPY,,[片道]経堂~新百合ケ�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/19 7:12,,
01JP1SR20JXHRJ66MY7SQZ6GD1,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2023BR67APQ02TNYZE8,,transportation,2025/3/3,230,JPY,,[片道]南新宿~喜多�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/4 7:14,,
01JP1SR20JN81N5RSJJEE2XHES,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202FZPK1FTDWP9VDTQZ,,transportation,2025/3/3,199,JPY,,[片道]狛江~世田谷代�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/31 7:16,,
01JP1SR20JEBCKWJDVZ91QWFPC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202PH62HGYXP87JV86X,01JP1SR20HHCF6THV1ZJB66AT1,upload,2024/12/8,1672,JPY,東京餃子楼三軒茶屋本�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/13 1:10,,
01JP1SR20JTYJ401S8XTCTWQME,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202MEYB6Y13YASDV31P,01JP1SR20JY9G0NQKSYPBA4R4R,upload,2024/12/20,5600,JPY,kmグループ国際自動車㈱�?世田谷営業所,,01JN39WJ5578B3ZDQPXVCCKS5C,2025/1/25 2:33,
01JP1SR20JAK15TVFDKNR2CVX8,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202W59ZNS2PK2AH452V,,transportation,2025/3/4,406,JPY,,[片道]横浜~町田,01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/19 5:50,
01JP1SR20J0T95SWMM370BF340,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2012W7XJDG80F15C2PT,,transportation,2025/3/4,140,JPY,,[片道]二子玉川~溝の�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/14 5:51,,
01JP1SR20JARADFE25V36QQRK3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202DDFGQEDVMMKMXW2G,,transportation,2025/3/4,453,JPY,,[片道]西新宿~高円�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/29 5:52,,
01JP1SR20JJYZ0R4BFVGGNAZ6D,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20217JT91DHJV0Q0K7F,,transportation,2025/3/4,492,JPY,,[片道]中野(東京�?~八王�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/27 5:54,,
01JP1SR20JEZT0S1GJG1E5A9K3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201Z160DVMRDZTH1P0V,01JP1SR20J4CT7101GSAJHYVZK,upload,2024/7/1,550,JPY,バクラクストア築地店,,01JN39ZH1TKKNE09GR1D6S1J5K,2025/1/29 3:48,
01JP1SR20JC1XR3S3DPBGRKGGH,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201Z160DVMRDZTH1P0V,01JP1SR20J8CAEW6EGFFXGJB59,upload,2024/7/3,1420,JPY,バクラクストア築地店,,01JN39ZH1TKKNE09GR1D6S1J5K,2025/1/29 3:48,
01JP1SR20JHD4YVBX9B5G72ZB9,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201Z160DVMRDZTH1P0V,01JP1SR20JRN6F83ZVTRTBTVWG,upload,2024/7/2,660,JPY,バクラクストア築地店,,01JN39ZH1TKKNE09GR1D6S1J5K,2025/1/29 3:48,
01JP1SR20JVYK5CKNSC2FC5ZB5,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201Z160DVMRDZTH1P0V,01JP1SR20JHV6EX8SR7E5G9HEA,upload,2024/7/3,40000,JPY,居酒屋バクラ�?,,01JN39TXFENZ3F5Y7FECDYYA8F,2025/1/29 3:48,
01JP1SR20JAYYK8445EV5C910J,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201Z160DVMRDZTH1P0V,01JP1SR20H1F0EPPXED4WW4DY7,upload,2024/7/1,16500,JPY,ばくらく 日本橋本�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/29 3:48,,
01JP1SR20J39ZD2T9GRRPATGFQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201Z160DVMRDZTH1P0V,,transportation,2025/3/10,418,JPY,東京メト�?[往復]渋谷~銀�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/29 3:48,,,
01JP1SR20JRGAMYMM0ZJW0D2DV,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201Z160DVMRDZTH1P0V,,allowance,2025/3/10,10000,JPY,,国内出張手当,01JNZ2BFS15H7PGB9ZXM494RR5,2025/1/29 3:48,
01JP1SR20JMYZHFCF8KE1J3V06,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202NSSGHASC4ZWMRYYH,01JP1SR20JG7D16N90F82ZE6PR,upload,2024/8/1,11900,JPY,GO株式会社,,01JN39WJ5578B3ZDQPXVCCKS5C,2024/11/19 1:40,
01JP1SR20JR6JH91W82JFSVPXJ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20253BRZZ77M6PYSV98,01JP1SR20JPF4QYPW1WRMVEKSZ,upload,2024/8/4,2680,JPY,近畿日本鉄道株式会社,,01JN39W8VVSEBGNBZD5TARX8JE,2024/12/6 2:48,
01JP1SR20JCEW2AFSTSWR8H7B6,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202G01EJTYZPNJQVKHP,01JP1SR20JDP6AKZZP8FT73XJB,upload,2025/2/24,5880,JPY,"ew.note
",,01JN39ZH1TKKNE09GR1D6S1J5K,2024/11/21 2:59,
01JP1SR20J01J50TWR8CV7B5ES,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202F9KE2WBDFKKH5AV6,01JP1SR20H05MZ7PBMENN7NGYP,upload,2025/2/16,384,JPY,Bio c'Bon,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/10 3:04,
01JP1SR20J00BPFFJYBZ84MMSF,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2010JN03D15ATFEJ8TT,01JP1SR20HMPNF6S4BB2T4TX1K,upload,2025/1/10,9089,JPY,月島もんじゃ もへ�?三軒茶屋,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/23 3:36,
01JP1SR20JBTM2XFRWGQ2W1P9X,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202GN57HQVFYDWW832S,01JP1SR20J2NA25FSH4MSGKWQW,upload,2025/1/12,5052,JPY,中部食祭,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/11/26 3:48,
01JP1SR20JCCTXM7C81B9HTASZ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202HVZJ1X04J4Q7AJB0,01JP1SR20JMC0X01VQHPEKNZ5X,upload,2025/1/9,3400,JPY,株式会社グラッシーズ,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/6 5:32,
01JP1SR20JDYY3CV4134XDNZF3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20143SEVX6Q1DVJTSD3,01JP1SR20J5TFDSR94SE2CFSAH,upload,2025/1/13,3680,JPY,コメダ珈琲�?赤坂一ツ木通り�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/11/5 5:35,,
01JP1SR20JGMPQA48NNM1NFNDM,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2026AWJKSBHGQJ7N74B,,transportation,2025/3/3,537,JPY,,[片道]船堀~西新�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/26 5:52,,
01JP1SR20JDX68NR25DDWTVH4E,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202VG2ZEFB2SVDW8EFF,,transportation,2025/3/3,167,JPY,,[片道]東京~日暮�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/15 5:59,,
01JP1SR20JN4D5B8WB1TZTY173,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202PMWQ9B921JVRB3EC,,transportation,2025/3/3,261,JPY,,[片道]経堂~新百合ケ�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/19 7:12,,
01JP1SR20J9THFTW16P6PT5NE3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201S59P49F797T9Z6CZ,01JP1SR20JEMEHY6EX2DKK1GQ8,upload,2024/12/15,2750,JPY,亀戸ぎょうざ亀戸本�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/11/16 0:56,,
01JP1SR20KKH3THDCW4R403T7F,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201JW6TRETR0PD5MKD6,01JP1SR20JBWXSTGWXMVNWY1D3,upload,2024/11/14,5350,JPY,御膳�?銀座店,,01JN39TXFENZ3F5Y7FECDYYA8F,2024/12/14 1:17,
01JP1SR20KZXXJAAQZZ51G08Y1,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201SK3BSYEKAHWB0C4J,01JP1SR20HN6AGS57YTZ22RQQS,upload,2024/5/23,910,JPY,北星タクシー株式会社,,01JN39WJ5578B3ZDQPXVCCKS5C,2024/11/16 1:56,
01JP1SR20KM5VKMXW9YY319H57,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202ZBS5PFDPSQ0Y077R,01JP1SR20JSHQHWWRJ5WZA1GZJ,upload,2024/10/24,900,JPY,政和自動車株式会�?,01JN39WJ5578B3ZDQPXVCCKS5C,2024/12/10 2:08,,
01JP1SR20KX39KQAZW2E5TZXD0,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201N46G9YCZCJK7D53B,01JP1SR20H6C5QH9DJGNVKX36C,upload,2025/2/24,4843,JPY,SHINJUKU Takashimaya,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/11 3:19,
01JP1SR20KWR8BS4QR1KVEKJPY,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201ABQXT9ATRSQB6CG1,01JP1SR20H1ANJWRTC49775QN1,upload,2025/2/14,8350,JPY,株式会社クリアックス,,01JN39TXFENZ3F5Y7FECDYYA8F,2024/11/22 3:57,
01JP1SR20KEA789WQ8NMX9ZM7X,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2020257AVBF8Y033J3Q,01JP1SR20H4R082S92DXC219FS,upload,2025/1/16,25575,JPY,水刺�?恵比寿本�?,01JN3B0KS0PC94QGC1XCYZ90HR,2024/12/15 5:12,,
01JP1SR20K768MJ36HE7N0A46G,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2022W2PC3Z9A2AG7DJP,01JP1SR20J98W6YS2PN90YWVPA,upload,2024/11/21,1541,JPY,メゾンドプティフール 本店,,01JN3B4RRYWP5BAGY59ZZDDRDZ,2024/11/23 5:16,
01JP1SR20KVYYR2J8NR9CDAPNS,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2024VHV3KGGHB97R83E,01JP1SR20HVPFKZK1BENTAJMF7,upload,2025/1/23,7600,JPY,Balcony BY 6TH,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/11 5:24,
01JP1SR20KGCNV6REAXCMRTPX7,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2013YPDCTKR3PB7W2CP,01JP1SR20JDRNJ18KBGR4174FX,upload,2024/4/1,3998,JPY,お酒の専門店リカマ�?,01JN3B4RRYWP5BAGY59ZZDDRDZ,2024/12/24 5:34,,
01JP1SR20K98BERM4Z6G9VWG3J,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202TYEZDNFTT96ZE3SA,01JP1SR20HB9HMJZQTVKAG4V9G,upload,2024/5/15,198,JPY,セブ�?イレブン 日本橋堀留町2丁目�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/11/24 5:47,,
01JP1SR20KAYY1YM115X7HGVJZ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201NBDHG4A1KFRR3H8X,01JP1SR20JZ42CCV10MXBEGN2M,upload,2024/7/23,8190,JPY,ドミノ・ピザ 銀�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/11/28 5:49,,
01JP1SR20KQ0A646Y8RT19QVB0,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR201JVJWWN20K9XGMG0D,,transportation,2025/3/3,409,JPY,,[片道]梅島~東陽�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/21 6:01,,
01JP1SR20KMXRFR02NHA3JFETS,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202FER4BGQZXVVA25PH,,transportation,2025/3/3,199,JPY,,[片道]狛江~世田谷代�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/1 7:16,,
01JP1SR20K2780B3DWB9BBJX3H,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202SMSAP73RJBGW20RF,,transportation,2025/3/3,178,JPY,,[片道]立川~府中本町,01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/27 7:19,
01JP1SR20K99VCWWC5XA1VZ8YJ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2028Y8KQS4E4G4TH06Y,,transportation,2025/3/3,256,JPY,,[片道]代々木上原~明大�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/16 7:20,,
01JP1SR20KV0B8D2Y1A6D91W8J,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202NBEP0S808FN9E9JH,01JP1SR20J6ZR0T76459XCE5J9,upload,2024/12/15,8730,JPY,亀戸ホルモン本�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/14 0:58,,
01JP1SR20K9ZBN92FWZ1TSJ5JS,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2023P86SMBP3CGYPMPY,01JP1SR20H2S9R1JCPEPD6CC3A,upload,2024/12/7,6270,JPY,PATH,,01JN39TXFENZ3F5Y7FECDYYA8F,2024/12/17 1:20,
01JP1SR20KJ0SGPM6V43AKHFDT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202XZMSG0TC3ZT4A6YP,01JP1SR20H8FKP5GDFG13Z6097,upload,2024/7/1,550,JPY,バクラクストア築地店,,01JN39ZH1TKKNE09GR1D6S1J5K,2024/12/10 3:48,
01JP1SR20K24W90J5HF8YTNFV4,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202XZMSG0TC3ZT4A6YP,01JP1SR20HZ8NT6E75A0QHEXHS,upload,2024/7/3,1420,JPY,バクラクストア築地店,,01JN39ZH1TKKNE09GR1D6S1J5K,2024/12/10 3:48,
01JP1SR20KDX92SG4WPQYZ81QC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202XZMSG0TC3ZT4A6YP,01JP1SR20HQWV1GWXTRDE8VMEV,upload,2024/7/2,660,JPY,バクラクストア築地店,,01JN39ZH1TKKNE09GR1D6S1J5K,2024/12/10 3:48,
01JP1SR20KWKB2T6084H6627VK,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202XZMSG0TC3ZT4A6YP,01JP1SR20HE1D2JXQS7RAQGDB2,upload,2024/7/3,40000,JPY,居酒屋バクラ�?,,01JN39TXFENZ3F5Y7FECDYYA8F,2024/12/10 3:48,
01JP1SR20K155Y3KYX9XDCXZQW,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202XZMSG0TC3ZT4A6YP,01JP1SR20HNJJV70M6W8TDSJJ8,upload,2024/7/1,16500,JPY,ばくらく 日本橋本�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/10 3:48,,
01JP1SR20K9Z8R1EB09XVEDBPX,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202XZMSG0TC3ZT4A6YP,,transportation,2025/3/10,418,JPY,東京メト�?[往復]渋谷~銀�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/10 3:48,,,
01JP1SR20KXPX1CQ3HCKK67TPK,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202XZMSG0TC3ZT4A6YP,,allowance,2025/3/10,10000,JPY,,国内出張手当,01JNZ2BFS15H7PGB9ZXM494RR5,2024/12/10 3:48,
01JP1SR20KXCV34900PBQ35QEC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR202M1M7MC9YBMSAM323,01JP1SR20JHH7C9654126Q475G,upload,2025/1/23,6200,JPY,株式会社森ビルホスピタリティコーポレーション,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/10/19 5:21,
01JP1SR21P3JBXPFG2XKB3JB6E,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XBF1DQTAWX31GAJ3K,,transportation,2025/2/28,716,JPY,,[往復]東京~洗足�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/20 6:46,,
01JP1SR21PT9HE91YRMW7TKPYT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20W7G5NYC4WKNWS9EWN,01JP1SR21P2MA6HJ0B7NC47W71,upload,2024/5/31,1400,JPY,大和自動車交通江�?�?,,01JN39WJ5578B3ZDQPXVCCKS5C,2025/1/3 2:41,
01JP1SR21P8N0RE0H51H0PX6P3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XDRH833QDX1Q0X9FD,01JP1SR21PSQ85M45AK4W6N0PN,upload,2024/5/19,13060,JPY,西日本旅客鉄道株式会�?,01JN39W8VVSEBGNBZD5TARX8JE,2025/1/3 2:47,,
01JP1SR21PDVS8J8PCG966WFJJ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XNY3Q92F3KGSP59SP,01JP1SR21P4SA1F5J8EP367ASJ,upload,2025/1/26,22000,JPY,"COVERCHORD Nakameguro
",,01JN39ZH1TKKNE09GR1D6S1J5K,2025/1/16 3:25,
01JP1SR21PYM18HNGFCNGY3DRT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XBP8TEPWC31JWB4QM,01JP1SR21P1GSJ6C9FTCTYW1Q4,upload,2025/2/13,19620,JPY,大衆食堂 みゆ�?,01JN3B0KS0PC94QGC1XCYZ90HR,2025/1/8 3:49,,
01JP1SR21P764XGFRGJVTNDB4J,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20X72QBJ9PDV4RARHEF,01JP1SR21PM4B16P5D4Y0YPENS,upload,2024/12/6,1296,JPY,株式会社JR東日本クロスステーション,,01JN3B4RRYWP5BAGY59ZZDDRDZ,2025/1/28 5:09,
01JP1SR21PQR9EXJX7VF0WGQ57,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XNKCYXKSSXQQN8C07,01JP1SR21PEADTDGV6WAR283EM,upload,2024/12/30,4600,JPY,Cocolo Kitchen KYOTO,,01JN3B4RRYWP5BAGY59ZZDDRDZ,2025/1/8 5:13,
01JP1SR21PK8ZJAESVGHMYQJH6,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XKQDG7KC5GB629RG2,01JP1SR21P9N10VDWN9R1YS4WY,upload,2025/1/23,6200,JPY,株式会社森ビルホスピタリティコーポレーション,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/17 5:21,
01JP1SR21PYMBTZ92V6GXF238Y,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20X8DXEXFANTYNSXVPN,01JP1SR21P9CKXP9320JEVG0K9,upload,2025/1/23,7600,JPY,Balcony BY 6TH,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/22 5:24,
01JP1SR21PS3KMM1HD3ZQ99PEK,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XM7S2J91EV40E673W,01JP1SR21PDF6Y0RQH5MC1ZR8R,upload,2025/1/19,2328,JPY,(�?ビックカメラ,,01JN39ZH1TKKNE09GR1D6S1J5K,2025/1/10 5:28,
01JP1SR21P6163W25N89DZ2Q2X,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XXVG2G91ZBTMAN12J,01JP1SR21N5M5C3DBR1710H2EX,upload,2024/11/21,2360,JPY,キッチン こと�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/13 5:48,,
01JP1SR21PME5W3W1Y5F69Z225,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20WKER2HGDDWDCH3AF9,01JP1SR21P1YDRP8C6NH2WYQ5E,upload,2024/12/28,1340,JPY,鳥安,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/13 5:53,
01JP1SR21PX72FW3S5YDM0H51T,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XGWYT0PHXVD3AF3ZP,,transportation,2025/3/3,167,JPY,,[片道]東京~日暮�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/24 5:59,,
